EMPRESA,ORIGEM,DESTINO,ANO,MES,TARIFA_MEDIA,ASSENTOS,PASS_PAGOS,ROTA
AZU,MCP,BVB,2024,5,402.69,156,91,MCP-BVB
TAM,BSB,PMW,2023,1,548.7,177,148,BSB-PMW
GLO,VCP,CGR,2024,8,722.32,163,149,VCP-CGR
TAM,SSA,VCP,2023,10,641.71,195,158,SSA-VCP
AZU,FOR,NAT,2023,6,366.01,127,114,FOR-NAT
GLO,CGH,BVB,2024,3,284.12,162,155,CGH-BVB
VBL,POA,BSB,2024,2,259.33,199,134,POA-BSB
TAM,CNF,FLN,2022,1,371.13,148,94,CNF-FLN
AZU,JPA,MAO,2022,11,441.83,102,134,JPA-MAO
TAM,CGB,GRU,2024,2,527.82,143,90,CGB-GRU
GLO,PVH,FLN,2022,2,340.84,107,119,PVH-FLN
GLO,VCP,CGH,2023,4,629.76,120,112,VCP-CGH
TAM,BSB,PVH,2022,8,324.18,179,158,BSB-PVH
GLO,JPA,VCP,2023,2,500.39,134,175,JPA-VCP
GLO,BSB,PMW,2023,6,385.44,186,135,BSB-PMW
TAM,CGR,GRU,2024,3,754.07,155,53,CGR-GRU
GLO,GYN,BVB,2022,5,381.15,130,176,GYN-BVB
GLO,NVT,MCZ,2024,8,828.26,179,61,NVT-MCZ
VBL,CGR,PVH,2023,10,346.58,196,162,CGR-PVH
PAM,NAT,CGR,2024,12,494.47,144,135,NAT-CGR
GLO,NAT,SSA,2022,12,880.66,163,118,NAT-SSA
TAM,BEL,FLN,2024,2,480.11,145,87,BEL-FLN
TAM,CGR,CGH,2022,12,417.68,188,85,CGR-CGH
AZU,MCP,BVB,2022,5,311.86,156,139,MCP-BVB
GLO,CNF,CGH,2022,4,460.53,198,165,CNF-CGH
TAM,CGB,NAT,2022,12,922.27,193,55,CGB-NAT
PAM,CGB,VCP,2023,12,1036.75,135,141,CGB-VCP
GLO,CGB,BSB,2022,5,392.75,128,164,CGB-BSB
GLO,SSA,SDU,2023,7,499.48,111,76,SSA-SDU
GLO,AJU,CGB,2024,11,367.91,178,184,AJU-CGB
TAM,CGH,SLZ,2023,6,475.12,113,155,CGH-SLZ
TAM,CNF,NAT,2023,6,1573.0,147,140,CNF-NAT
GLO,REC,GRU,2022,4,548.97,157,175,REC-GRU
AZU,THE,GIG,2024,5,244.72,164,73,THE-GIG
AZU,GRU,AJU,2024,3,1258.63,147,135,GRU-AJU
GLO,PMW,CNF,2024,7,253.68,172,91,PMW-CNF
AZU,POA,MAO,2024,3,336.57,154,149,POA-MAO
GLO,GIG,CGB,2022,1,1123.72,193,52,GIG-CGB
TAM,CGB,NAT,2022,7,512.45,136,147,CGB-NAT
TAM,BSB,MAO,2024,12,396.8,132,148,BSB-MAO
AZU,THE,THE,2022,6,507.32,188,52,THE-THE
PAM,BSB,FLN,2023,6,355.86,169,50,BSB-FLN
GLO,NVT,BVB,2022,10,553.87,193,118,NVT-BVB
GLO,SLZ,THE,2023,8,531.22,168,56,SLZ-THE
TAM,BSB,MCZ,2022,11,855.29,122,128,BSB-MCZ
GLO,CNF,PVH,2022,2,788.46,186,104,CNF-PVH
TAM,THE,JPA,2023,5,932.4,139,70,THE-JPA
AZU,MCZ,GRU,2023,10,1231.73,141,103,MCZ-GRU
GLO,CNF,SLZ,2024,8,709.22,192,113,CNF-SLZ
AZU,FLN,VCP,2023,12,318.24,162,120,FLN-VCP
TAM,CGH,GIG,2024,8,652.8,115,183,CGH-GIG
AZU,JPA,MCP,2023,7,199.73,174,149,JPA-MCP
AZU,SDU,CGR,2024,7,749.3,115,130,SDU-CGR
GLO,VCP,CNF,2022,12,606.12,182,128,VCP-CNF
PAM,CGB,MAO,2023,9,545.04,110,64,CGB-MAO
GLO,CGR,RBR,2022,10,394.0,112,82,CGR-RBR
AZU,BVB,MCP,2023,8,355.58,130,128,BVB-MCP
TAM,AJU,CGB,2022,2,293.08,192,126,AJU-CGB
VBL,NAT,REC,2022,7,384.76,135,87,NAT-REC
TAM,GYN,JPA,2022,11,392.9,153,131,GYN-JPA
GLO,GRU,RBR,2023,12,250.84,176,152,GRU-RBR
GLO,AJU,NAT,2023,3,446.09,159,152,AJU-NAT
TAM,THE,SDU,2024,1,705.96,172,184,THE-SDU
AZU,JPA,SDU,2024,10,454.98,121,71,JPA-SDU
GLO,AJU,POA,2024,11,191.84,199,59,AJU-POA
VBL,POA,MCZ,2024,3,1410.71,152,68,POA-MCZ
PAM,SDU,VCP,2022,10,1602.11,158,79,SDU-VCP
TAM,FLN,VCP,2022,4,455.67,151,136,FLN-VCP
VBL,PMW,FLN,2024,3,998.65,133,105,PMW-FLN
TAM,MAO,SDU,2024,11,316.18,185,62,MAO-SDU
TAM,MAO,GRU,2023,4,844.39,187,64,MAO-GRU
AZU,GRU,SLZ,2023,9,468.94,113,129,GRU-SLZ
GLO,BEL,FOR,2023,4,315.77,112,164,BEL-FOR
VBL,CGH,NAT,2024,11,1028.8,119,177,CGH-NAT
AZU,MAO,CGB,2024,12,573.82,179,146,MAO-CGB
AZU,GRU,MCP,2024,7,258.59,130,51,GRU-MCP
AZU,PVH,MCP,2023,10,286.85,180,96,PVH-MCP
GLO,JPA,PVH,2023,7,502.97,174,70,JPA-PVH
GLO,BVB,REC,2022,5,663.71,126,88,BVB-REC
TAM,PVH,GRU,2022,6,310.42,113,56,PVH-GRU
GLO,NAT,MCZ,2022,2,339.98,146,82,NAT-MCZ
AZU,FLN,FOR,2024,12,420.04,104,86,FLN-FOR
GLO,CGH,CGB,2023,7,446.6,116,127,CGH-CGB
TAM,MAO,FOR,2022,7,398.24,177,165,MAO-FOR
AZU,BEL,NAT,2023,6,438.85,195,68,BEL-NAT
AZU,MCP,POA,2024,4,1184.95,197,72,MCP-POA
GLO,CGR,JPA,2024,9,324.48,160,87,CGR-JPA
TAM,BSB,CWB,2024,9,420.69,112,134,BSB-CWB
AZU,BSB,MAO,2022,12,483.98,113,179,BSB-MAO
PAM,SDU,GIG,2023,9,530.6,184,182,SDU-GIG
TAM,PVH,BEL,2023,9,232.77,170,162,PVH-BEL
TAM,SDU,CNF,2022,7,484.85,180,97,SDU-CNF
GLO,MCZ,SSA,2022,5,621.79,199,114,MCZ-SSA
GLO,NVT,MCP,2023,12,849.98,101,159,NVT-MCP
GLO,CGR,CGH,2022,2,293.3,118,62,CGR-CGH
TAM,MCP,POA,2023,3,430.67,126,170,MCP-POA
GLO,SSA,CGR,2024,2,380.42,105,119,SSA-CGR
TAM,BSB,JPA,2024,4,815.01,169,62,BSB-JPA
AZU,RBR,THE,2024,10,2007.37,193,112,RBR-THE
GLO,PVH,BVB,2022,7,1401.4,174,94,PVH-BVB
AZU,CGR,FOR,2022,2,648.07,107,133,CGR-FOR
TAM,CGR,MCZ,2023,4,340.34,109,101,CGR-MCZ
AZU,CGB,SLZ,2022,8,390.66,114,67,CGB-SLZ
TAM,REC,RBR,2022,1,256.53,134,183,REC-RBR
GLO,PVH,BVB,2022,7,430.09,177,68,PVH-BVB
AZU,SSA,GYN,2023,9,542.18,107,158,SSA-GYN
AZU,VCP,BVB,2024,9,701.12,161,67,VCP-BVB
AZU,BVB,BEL,2023,5,447.93,131,132,BVB-BEL
GLO,POA,CGH,2023,8,1159.86,140,111,POA-CGH
AZU,CGB,FOR,2024,7,371.6,145,140,CGB-FOR
AZU,REC,FOR,2023,2,1346.54,148,68,REC-FOR
TAM,FOR,REC,2024,1,288.06,143,182,FOR-REC
TAM,MCZ,PMW,2024,12,365.04,172,80,MCZ-PMW
TAM,SDU,MAO,2022,11,705.54,185,134,SDU-MAO
AZU,FLN,NVT,2022,5,1347.6,110,93,FLN-NVT
AZU,POA,VCP,2023,4,627.97,175,137,POA-VCP
TAM,JPA,POA,2024,2,309.22,158,92,JPA-POA
AZU,SDU,SLZ,2023,5,686.84,123,76,SDU-SLZ
GLO,MCZ,SSA,2022,7,327.66,156,79,MCZ-SSA
AZU,NVT,VCP,2024,7,259.12,115,170,NVT-VCP
TAM,CWB,BEL,2024,4,150.63,108,173,CWB-BEL
AZU,BEL,BEL,2024,3,390.38,159,189,BEL-BEL
AZU,GRU,PMW,2024,5,878.76,163,125,GRU-PMW
TAM,JPA,SDU,2023,7,805.18,179,144,JPA-SDU
GLO,MCZ,FOR,2023,10,324.18,100,103,MCZ-FOR
AZU,SDU,AJU,2022,11,256.9,154,182,SDU-AJU
AZU,GIG,MAO,2023,9,863.97,179,189,GIG-MAO
GLO,BSB,VCP,2022,11,181.42,133,162,BSB-VCP
AZU,SSA,FLN,2024,3,477.5,190,79,SSA-FLN
AZU,GIG,RBR,2022,1,467.69,146,109,GIG-RBR
GLO,SLZ,GIG,2023,3,683.61,183,166,SLZ-GIG
AZU,JPA,CGB,2023,1,720.89,165,185,JPA-CGB
AZU,THE,FOR,2024,9,619.75,109,95,THE-FOR
AZU,RBR,GRU,2022,1,1072.36,134,158,RBR-GRU
AZU,BSB,CWB,2023,8,954.74,139,91,BSB-CWB
GLO,BSB,CGB,2023,10,557.23,167,157,BSB-CGB
TAM,NVT,MCZ,2022,5,213.77,117,117,NVT-MCZ
TAM,CGB,AJU,2024,9,1248.39,130,81,CGB-AJU
TAM,CWB,VCP,2023,3,171.41,187,65,CWB-VCP
TAM,BEL,RBR,2023,7,605.21,133,68,BEL-RBR
AZU,PMW,REC,2022,11,580.48,155,86,PMW-REC
GLO,PVH,GIG,2022,6,1120.76,157,78,PVH-GIG
TAM,CWB,CWB,2023,2,404.28,195,132,CWB-CWB
VBL,CWB,CGH,2024,11,908.06,126,188,CWB-CGH
VBL,RBR,NVT,2024,12,428.98,162,116,RBR-NVT
AZU,THE,CNF,2023,9,1051.59,138,156,THE-CNF
GLO,NAT,SDU,2024,11,267.14,148,77,NAT-SDU
TAM,GIG,GIG,2022,2,553.02,148,104,GIG-GIG
GLO,SLZ,NVT,2022,2,314.82,182,84,SLZ-NVT
AZU,NAT,CGB,2023,2,722.02,170,156,NAT-CGB
GLO,VCP,MAO,2024,10,352.56,139,104,VCP-MAO
TAM,PVH,CWB,2022,5,287.82,140,113,PVH-CWB
GLO,THE,FLN,2023,5,330.19,160,102,THE-FLN
TAM,GYN,THE,2024,8,534.74,183,116,GYN-THE
TAM,BSB,FLN,2024,6,120.54,162,88,BSB-FLN
AZU,NVT,MCZ,2023,3,333.99,139,75,NVT-MCZ
TAM,CGR,BEL,2023,1,302.38,177,178,CGR-BEL
TAM,JPA,SLZ,2022,5,810.59,173,177,JPA-SLZ
GLO,VCP,CWB,2023,3,854.23,196,65,VCP-CWB
TAM,CWB,PMW,2023,6,579.88,154,152,CWB-PMW
PAM,JPA,MCP,2024,5,898.32,116,156,JPA-MCP
TAM,MCZ,THE,2022,2,425.21,182,115,MCZ-THE
GLO,SDU,JPA,2023,1,330.98,103,156,SDU-JPA
VBL,PMW,RBR,2022,10,307.87,117,188,PMW-RBR
GLO,BSB,GRU,2022,9,291.0,186,174,BSB-GRU
TAM,RBR,CGB,2023,5,466.54,179,179,RBR-CGB
GLO,MCZ,BSB,2024,2,334.65,130,133,MCZ-BSB
TAM,CGB,NVT,2022,6,660.29,163,157,CGB-NVT
GLO,MCZ,MCZ,2024,8,365.59,116,91,MCZ-MCZ
TAM,NVT,MAO,2023,11,971.58,115,96,NVT-MAO
GLO,FLN,NAT,2022,5,717.71,178,78,FLN-NAT
GLO,GIG,JPA,2023,3,508.72,112,109,GIG-JPA
VBL,SDU,AJU,2023,8,562.69,192,130,SDU-AJU
PAM,CGH,MCZ,2023,10,458.86,151,76,CGH-MCZ
AZU,CGB,RBR,2024,6,553.97,179,186,CGB-RBR
GLO,REC,JPA,2024,10,244.79,162,62,REC-JPA
AZU,THE,GYN,2023,6,777.57,177,108,THE-GYN
TAM,SLZ,THE,2023,2,485.39,195,118,SLZ-THE
GLO,REC,AJU,2023,10,900.35,171,153,REC-AJU
TAM,CGH,PVH,2024,7,1481.2,157,70,CGH-PVH
TAM,THE,GRU,2022,7,374.17,132,188,THE-GRU
AZU,FLN,SDU,2022,7,457.48,171,92,FLN-SDU
TAM,MAO,VCP,2022,8,610.63,180,142,MAO-VCP
AZU,RBR,SLZ,2024,11,802.58,132,63,RBR-SLZ
TAM,GIG,MCZ,2022,11,962.15,168,180,GIG-MCZ
TAM,FLN,SDU,2023,9,286.83,147,174,FLN-SDU
PAM,SLZ,GRU,2023,5,261.36,180,108,SLZ-GRU
GLO,CGB,GRU,2024,6,338.31,151,72,CGB-GRU
GLO,GIG,NAT,2023,11,731.55,197,54,GIG-NAT
TAM,MCZ,BVB,2022,6,382.66,170,133,MCZ-BVB
TAM,RBR,MCP,2022,12,97.3,101,136,RBR-MCP
AZU,CGH,BEL,2022,10,506.76,119,163,CGH-BEL
AZU,BSB,BVB,2022,5,641.15,116,186,BSB-BVB
GLO,BEL,GRU,2022,1,365.56,173,146,BEL-GRU
GLO,GYN,CGR,2023,4,550.36,164,186,GYN-CGR
AZU,PVH,PMW,2023,9,887.69,102,93,PVH-PMW
GLO,THE,NVT,2022,12,1599.86,137,123,THE-NVT
GLO,CNF,PMW,2024,6,226.93,127,147,CNF-PMW
GLO,POA,AJU,2022,1,532.76,105,135,POA-AJU
AZU,PMW,MCZ,2022,9,560.86,115,74,PMW-MCZ
AZU,NAT,CGH,2022,2,825.73,163,100,NAT-CGH
TAM,NVT,BSB,2022,8,185.99,194,135,NVT-BSB
VBL,POA,MCP,2022,4,902.05,134,140,POA-MCP
GLO,CWB,RBR,2022,4,585.64,151,115,CWB-RBR
GLO,GIG,SDU,2023,12,477.05,109,81,GIG-SDU
GLO,FLN,MCP,2023,4,1711.68,154,114,FLN-MCP
AZU,MCP,BVB,2022,11,406.62,154,142,MCP-BVB
GLO,AJU,SDU,2022,5,180.0,113,63,AJU-SDU
GLO,REC,VCP,2024,11,464.41,195,146,REC-VCP
AZU,BEL,CWB,2024,1,1477.55,166,137,BEL-CWB
AZU,GYN,RBR,2023,11,673.6,176,56,GYN-RBR
GLO,MCP,FOR,2024,3,840.94,129,183,MCP-FOR
AZU,NAT,POA,2024,10,478.81,168,171,NAT-POA
TAM,BEL,THE,2023,10,1149.46,183,67,BEL-THE
TAM,MCZ,NVT,2023,8,771.95,109,184,MCZ-NVT
TAM,POA,BVB,2024,1,569.11,160,125,POA-BVB
TAM,PMW,GIG,2023,10,134.02,185,56,PMW-GIG
AZU,PMW,AJU,2024,6,623.24,101,67,PMW-AJU
TAM,MCP,CGH,2022,11,187.18,136,186,MCP-CGH
AZU,VCP,MCZ,2022,9,398.33,105,93,VCP-MCZ
GLO,GYN,AJU,2024,1,419.05,144,73,GYN-AJU
VBL,GIG,BSB,2023,8,2514.72,123,97,GIG-BSB
TAM,BEL,JPA,2023,1,682.06,156,162,BEL-JPA
AZU,SLZ,VCP,2023,12,188.35,176,89,SLZ-VCP
TAM,CGB,MCP,2023,9,296.1,170,60,CGB-MCP
GLO,BEL,SLZ,2022,9,518.84,177,187,BEL-SLZ
TAM,PVH,CWB,2022,3,248.68,105,118,PVH-CWB
GLO,POA,CGR,2022,12,263.57,190,166,POA-CGR
PAM,VCP,MCP,2024,7,751.13,132,148,VCP-MCP
GLO,THE,GRU,2024,12,455.13,191,135,THE-GRU
TAM,CGB,GYN,2022,7,186.43,178,141,CGB-GYN
AZU,MCZ,PVH,2022,5,1021.68,140,95,MCZ-PVH
GLO,NVT,NVT,2023,9,377.64,133,50,NVT-NVT
PAM,CGR,CNF,2024,3,593.92,155,181,CGR-CNF
AZU,CGB,POA,2024,11,250.35,174,142,CGB-POA
AZU,SLZ,SDU,2022,4,305.23,192,86,SLZ-SDU
AZU,POA,PVH,2024,4,389.15,163,50,POA-PVH
GLO,BVB,FOR,2022,6,294.19,183,108,BVB-FOR
AZU,SDU,FOR,2024,5,398.0,121,153,SDU-FOR
GLO,SSA,AJU,2024,1,506.03,153,137,SSA-AJU
TAM,NAT,RBR,2023,4,925.45,166,52,NAT-RBR
TAM,SDU,BSB,2023,1,803.64,142,58,SDU-BSB
AZU,CGB,SLZ,2024,1,559.57,105,71,CGB-SLZ
PAM,GRU,CGH,2024,12,541.59,170,94,GRU-CGH
GLO,RBR,FOR,2024,6,431.56,104,186,RBR-FOR
GLO,BSB,VCP,2023,5,974.98,196,80,BSB-VCP
TAM,RBR,GYN,2023,2,455.54,186,166,RBR-GYN
AZU,SLZ,CWB,2023,10,379.86,171,140,SLZ-CWB
GLO,FLN,GYN,2024,11,490.82,174,134,FLN-GYN
AZU,SLZ,MCZ,2024,9,743.38,192,161,SLZ-MCZ
AZU,CWB,FLN,2022,4,164.08,132,59,CWB-FLN
GLO,NVT,SLZ,2022,8,618.94,102,63,NVT-SLZ
TAM,SLZ,GIG,2022,7,634.9,141,141,SLZ-GIG
GLO,GYN,GYN,2022,12,277.35,112,185,GYN-GYN
AZU,AJU,BEL,2023,2,208.63,126,129,AJU-BEL
GLO,CGH,POA,2024,6,330.8,191,82,CGH-POA
TAM,THE,RBR,2022,8,163.32,172,144,THE-RBR
GLO,FOR,CNF,2022,10,694.97,108,113,FOR-CNF
GLO,FOR,THE,2024,6,404.28,104,55,FOR-THE
GLO,JPA,BSB,2022,4,867.6,137,81,JPA-BSB
GLO,CNF,GIG,2022,10,436.11,133,98,CNF-GIG
GLO,GIG,CGH,2023,4,517.91,195,50,GIG-CGH
AZU,MCZ,REC,2024,7,447.03,160,111,MCZ-REC
TAM,BVB,SSA,2022,3,1502.56,122,134,BVB-SSA
PAM,JPA,MCZ,2024,6,1298.03,150,116,JPA-MCZ
TAM,NVT,VCP,2022,2,469.96,184,157,NVT-VCP
GLO,CGH,MCP,2023,6,233.46,122,68,CGH-MCP
GLO,BVB,SLZ,2024,2,454.0,149,147,BVB-SLZ
VBL,POA,JPA,2022,11,600.88,137,157,POA-JPA
VBL,MAO,RBR,2022,8,202.31,143,59,MAO-RBR
GLO,SSA,BSB,2024,11,595.46,199,72,SSA-BSB
VBL,NAT,REC,2023,3,483.63,110,175,NAT-REC
TAM,GIG,CGH,2024,5,310.7,199,166,GIG-CGH
AZU,THE,PMW,2023,2,314.42,112,135,THE-PMW
TAM,BVB,NVT,2022,1,148.53,134,166,BVB-NVT
AZU,FOR,BEL,2023,1,348.61,140,110,FOR-BEL
TAM,SSA,AJU,2022,2,646.86,151,183,SSA-AJU
AZU,CGR,GYN,2024,3,416.05,113,188,CGR-GYN
GLO,REC,JPA,2022,10,342.92,184,110,REC-JPA
AZU,MCZ,CNF,2022,2,600.8,116,176,MCZ-CNF
GLO,BSB,AJU,2024,2,896.87,185,69,BSB-AJU
GLO,MCP,SLZ,2022,1,410.82,179,66,MCP-SLZ
AZU,THE,SLZ,2024,12,188.92,179,97,THE-SLZ
TAM,MCZ,NVT,2022,5,643.08,188,55,MCZ-NVT
GLO,GRU,BVB,2022,11,441.85,116,186,GRU-BVB
AZU,GRU,NVT,2023,8,707.91,186,71,GRU-NVT
GLO,NVT,FLN,2023,4,157.04,144,66,NVT-FLN
TAM,CNF,GYN,2022,6,419.5,114,152,CNF-GYN
GLO,JPA,CGH,2022,2,1277.67,124,70,JPA-CGH
TAM,REC,NAT,2023,7,659.24,113,119,REC-NAT
GLO,THE,BEL,2023,12,236.88,190,94,THE-BEL
AZU,GIG,SSA,2023,9,756.26,166,168,GIG-SSA
TAM,GRU,CGH,2024,1,293.62,157,118,GRU-CGH
AZU,MCZ,CWB,2022,6,1098.98,150,171,MCZ-CWB
AZU,CWB,FOR,2024,3,421.08,106,104,CWB-FOR
TAM,BSB,BSB,2022,7,499.33,142,93,BSB-BSB
PAM,MCZ,REC,2024,9,1027.97,152,50,MCZ-REC
AZU,FLN,RBR,2024,6,903.11,184,123,FLN-RBR
TAM,GIG,FLN,2024,11,247.03,118,115,GIG-FLN
GLO,MCP,CGR,2024,10,452.5,143,167,MCP-CGR
AZU,PVH,CGB,2023,8,257.0,100,104,PVH-CGB
TAM,GIG,POA,2024,8,109.13,177,189,GIG-POA
GLO,NVT,GIG,2022,11,363.64,167,127,NVT-GIG
PAM,FLN,POA,2024,4,242.86,138,73,FLN-POA
AZU,PMW,MAO,2024,6,1326.3,154,164,PMW-MAO
VBL,PMW,POA,2023,6,257.28,175,89,PMW-POA
GLO,MCZ,SDU,2024,4,323.28,113,70,MCZ-SDU
AZU,PMW,GYN,2022,12,739.75,183,144,PMW-GYN
VBL,SDU,CWB,2023,6,192.25,112,75,SDU-CWB
GLO,MCZ,THE,2024,5,340.02,121,54,MCZ-THE
TAM,RBR,GRU,2022,6,759.38,172,128,RBR-GRU
VBL,REC,BSB,2022,6,450.87,157,141,REC-BSB
AZU,VCP,GYN,2024,4,374.82,154,56,VCP-GYN
AZU,AJU,GRU,2023,9,718.25,167,64,AJU-GRU
GLO,CGH,CNF,2024,10,319.56,102,149,CGH-CNF
AZU,NVT,NAT,2024,4,481.32,108,185,NVT-NAT
TAM,MCP,AJU,2023,7,410.85,171,116,MCP-AJU
AZU,SDU,THE,2022,4,1079.92,132,97,SDU-THE
TAM,GRU,POA,2023,1,609.77,106,106,GRU-POA
VBL,POA,BEL,2023,10,1496.42,100,94,POA-BEL
GLO,FOR,CGB,2023,10,583.97,128,73,FOR-CGB
GLO,CGR,JPA,2024,3,454.91,158,154,CGR-JPA
AZU,CGH,CGH,2024,8,432.05,114,94,CGH-CGH
TAM,CGR,THE,2022,7,681.68,137,187,CGR-THE
AZU,RBR,CGH,2024,9,623.24,187,72,RBR-CGH
GLO,CGH,JPA,2024,2,443.49,135,133,CGH-JPA
GLO,GRU,CGH,2022,10,472.16,190,70,GRU-CGH
TAM,FOR,MAO,2023,9,163.39,156,107,FOR-MAO
TAM,POA,NAT,2022,10,1544.13,152,52,POA-NAT
TAM,SSA,FOR,2023,4,141.84,177,98,SSA-FOR
TAM,POA,FOR,2022,8,1284.65,149,124,POA-FOR
AZU,CNF,GRU,2022,2,1104.87,125,85,CNF-GRU
GLO,FOR,NAT,2022,1,579.48,194,107,FOR-NAT
GLO,GYN,CGB,2023,2,644.35,195,136,GYN-CGB
AZU,FLN,VCP,2024,5,263.18,153,187,FLN-VCP
TAM,FOR,GIG,2023,12,595.74,146,98,FOR-GIG
TAM,REC,SLZ,2024,11,473.46,193,124,REC-SLZ
PAM,THE,GIG,2023,4,697.1,190,141,THE-GIG
TAM,FLN,MCP,2023,11,241.23,107,139,FLN-MCP
TAM,POA,FOR,2023,11,312.17,107,92,POA-FOR
GLO,JPA,POA,2022,4,200.91,146,144,JPA-POA
GLO,FLN,FOR,2022,1,121.87,142,154,FLN-FOR
GLO,BVB,POA,2023,9,498.38,116,53,BVB-POA
GLO,CNF,CGB,2023,9,282.19,156,177,CNF-CGB
AZU,CNF,SLZ,2024,7,767.8,162,138,CNF-SLZ
GLO,SDU,MAO,2022,1,393.84,186,173,SDU-MAO
TAM,GYN,MCZ,2023,2,602.21,168,182,GYN-MCZ
TAM,CNF,SDU,2022,2,268.62,170,155,CNF-SDU
PAM,MCZ,JPA,2022,1,363.98,103,179,MCZ-JPA
PAM,POA,REC,2022,2,969.65,143,174,POA-REC
TAM,CGH,AJU,2022,11,610.17,139,88,CGH-AJU
AZU,JPA,VCP,2023,2,554.53,102,116,JPA-VCP
VBL,GIG,CNF,2022,2,246.91,166,51,GIG-CNF
TAM,GRU,CNF,2024,3,1067.1,121,135,GRU-CNF
AZU,BEL,NAT,2023,11,355.77,148,182,BEL-NAT
GLO,MAO,PVH,2024,12,544.93,142,103,MAO-PVH
GLO,FLN,CWB,2023,10,458.72,185,127,FLN-CWB
AZU,FOR,BSB,2024,2,693.24,140,75,FOR-BSB
GLO,VCP,BSB,2022,5,2574.21,197,63,VCP-BSB
VBL,MCZ,PVH,2024,9,608.18,117,56,MCZ-PVH
GLO,PVH,SLZ,2024,1,369.42,188,60,PVH-SLZ
GLO,PVH,PVH,2022,4,1254.15,182,83,PVH-PVH
AZU,SSA,VCP,2023,10,534.16,184,100,SSA-VCP
TAM,BEL,VCP,2023,6,1448.25,139,186,BEL-VCP
GLO,CGB,RBR,2022,4,390.74,102,119,CGB-RBR
PAM,MCZ,REC,2022,4,318.25,149,181,MCZ-REC
AZU,CGH,CGB,2024,7,320.88,142,124,CGH-CGB
GLO,MCP,AJU,2024,6,279.72,181,72,MCP-AJU
GLO,POA,SSA,2022,8,739.15,174,112,POA-SSA
GLO,NAT,GYN,2023,6,856.3,199,101,NAT-GYN
GLO,GYN,PVH,2023,3,856.55,163,50,GYN-PVH
AZU,BSB,MAO,2022,12,347.65,172,162,BSB-MAO
GLO,JPA,SDU,2022,12,625.57,149,94,JPA-SDU
GLO,VCP,CGR,2024,3,372.9,120,64,VCP-CGR
TAM,GIG,BVB,2023,11,922.62,141,150,GIG-BVB
TAM,NVT,MCP,2022,8,399.92,174,111,NVT-MCP
VBL,VCP,JPA,2022,7,1470.3,172,159,VCP-JPA
GLO,NAT,AJU,2024,12,399.18,115,152,NAT-AJU
TAM,NAT,FOR,2024,8,895.24,192,57,NAT-FOR
GLO,NVT,BSB,2024,3,270.99,109,152,NVT-BSB
AZU,RBR,AJU,2023,11,955.27,138,59,RBR-AJU
TAM,CWB,GYN,2022,8,463.82,197,66,CWB-GYN
TAM,SLZ,POA,2023,11,703.85,109,94,SLZ-POA
GLO,CGB,POA,2024,8,298.15,112,98,CGB-POA
TAM,SSA,BVB,2023,3,335.76,145,118,SSA-BVB
TAM,FOR,JPA,2022,7,550.23,109,171,FOR-JPA
GLO,BVB,JPA,2024,2,520.3,122,51,BVB-JPA
AZU,AJU,PVH,2022,4,415.78,172,150,AJU-PVH
PAM,SSA,GYN,2022,8,319.7,167,63,SSA-GYN
AZU,MCZ,FLN,2024,5,562.43,133,144,MCZ-FLN
TAM,FOR,SDU,2024,7,425.78,161,128,FOR-SDU
GLO,CGR,SDU,2022,9,357.43,189,98,CGR-SDU
AZU,THE,SLZ,2022,9,304.66,199,186,THE-SLZ
PAM,MCP,MCP,2022,11,330.47,188,154,MCP-MCP
GLO,BSB,RBR,2022,1,519.55,182,175,BSB-RBR
GLO,PVH,JPA,2024,1,664.02,158,52,PVH-JPA
PAM,THE,AJU,2024,3,699.63,199,148,THE-AJU
GLO,BSB,MCZ,2023,11,468.55,137,58,BSB-MCZ
TAM,GYN,CGB,2023,10,400.92,112,79,GYN-CGB
GLO,JPA,GIG,2022,2,303.38,166,138,JPA-GIG
GLO,GYN,AJU,2023,9,492.77,156,147,GYN-AJU
GLO,REC,THE,2024,4,691.03,162,66,REC-THE
GLO,VCP,NAT,2023,1,687.07,142,86,VCP-NAT
GLO,RBR,CGH,2023,5,473.87,144,103,RBR-CGH
GLO,JPA,GRU,2023,8,595.63,186,135,JPA-GRU
GLO,GRU,PVH,2024,2,552.61,181,77,GRU-PVH
AZU,CGB,GRU,2022,4,355.55,182,158,CGB-GRU
AZU,CGR,BEL,2022,3,278.72,178,85,CGR-BEL
TAM,AJU,REC,2023,10,466.68,157,78,AJU-REC
AZU,VCP,BEL,2023,9,574.72,153,135,VCP-BEL
AZU,MAO,MAO,2022,8,798.22,169,176,MAO-MAO
TAM,BEL,SDU,2023,8,307.65,147,64,BEL-SDU
TAM,THE,POA,2022,2,267.95,130,107,THE-POA
AZU,FLN,PMW,2024,6,697.87,199,116,FLN-PMW
GLO,JPA,BVB,2022,12,489.08,139,83,JPA-BVB
GLO,BEL,CGH,2024,8,278.09,135,186,BEL-CGH
AZU,SSA,CGR,2022,2,521.56,137,167,SSA-CGR
AZU,FLN,CGH,2024,3,881.0,170,133,FLN-CGH
TAM,POA,MCP,2023,7,357.78,183,139,POA-MCP
TAM,JPA,POA,2022,7,492.56,153,136,JPA-POA
TAM,REC,CWB,2022,5,297.99,112,129,REC-CWB
PAM,GIG,MCP,2024,11,400.45,115,158,GIG-MCP
